"id","pvalue"
"cg00101227","0.0324381376040676"
"cg00103783","0.449556857884867"
"cg00105253","0.0204817055620375"
"cg00105470","0.000102322730383112"
"cg00107187","6.80750985777367e-18"
"cg00107632","0.000594576202641095"
"cg00109274","7.94490464799287e-07"
"cg00112517","4.72931783991974e-13"
"cg00113951","3.14000173337905e-09"
"cg00115714","0.00413717176295359"
"cg00116234","5.86778167852274e-17"
"cg00116838","1.62228185771614e-13"
"cg00117172","1.18910384906975e-27"
"cg00119079","8.05459797390409e-10"
"cg00121158","0.348028989277347"
"cg00121640","0.0161109777140475"
"cg00121904","0.0392521401922366"
"cg00123035","0.304902767513365"
"cg00126034","0.47918692877213"
"cg00126657","1.3098922159462e-16"
"cg00126698","6.49406180576709e-05"
"cg00128197","0.629985793196111"
"cg00128560","2.02764414012478e-06"
"cg00128654","0.424073190903216"
"cg00128877","0.318413288450648"
"cg00129774","0.284068941258676"
"cg00132141","0.000198166613492482"
"cg00133909","0.711670663831022"
"cg00134539","0.0409959120554293"
"cg00134787","2.58784092768481e-59"
"cg00135056","0.0293739830963577"
"cg00136105","0.0146184630950601"
"cg00136405","1.61842450751513e-38"
"cg00136477","5.47838172998908e-06"
"cg00138126","6.16331688657934e-16"
"cg00141162","9.29076720144583e-06"
"cg00141845","2.4298421350042e-21"
"cg00143376","6.68649895335457e-09"
"cg00143998","2.07879815807994e-06"
"cg00145118","0.00686316008867831"
"cg00145348","0.000589729219613413"
"cg00146096","0.0368455659548602"
"cg00149659","0.114668702911117"
"cg00149976","0.690296634510866"
"cg00151234","2.81186331226296e-06"
"cg00151607","1.60420891834252e-07"
"cg00155167","5.20710803852028e-08"
"cg00155485","0.00372106781226533"
"cg00155609","2.5271667162949e-06"
"cg00156216","7.37360005524738e-05"
"cg00156744","0.00264763831897077"
"cg00158308","0.0718479981487293"
"cg00160914","0.348467698911601"
"cg00162401","0.00257855056637459"
"cg00162643","0.808082999026164"
"cg00164898","0.558495674823335"
"cg00165981","0.414367529487079"
"cg00167504","0.796887573709178"
"cg00168082","0.578725632362017"
"cg00168785","0.000664857056986876"
"cg00168942","3.99048559368398e-34"
"cg00171126","0.00461503529806795"
"cg00171161","0.346691762994552"
"cg00174500","9.40688096203815e-48"
"cg00174901","2.01793963992267e-17"
"cg00176210","0.0164141827469758"
"cg00176879","1.85188223952083e-05"
"cg00177013","0.0149122562637571"
"cg00177698","0.792057277747512"
"cg00177923","0.245337424090899"
"cg00178790","0.000380552710367981"
"cg00179446","2.4897074659613e-26"
"cg00180012","0.82709938339956"
"cg00180631","0.658607115670715"
"cg00184884","0.0700610503109275"
"cg00184893","0.0142136013454978"
"cg00185103","0.00149117125523225"
"cg00185839","0.120189197737819"
"cg00186141","0.196103225626648"
"cg00186701","0.00805831100838503"
"cg00186954","0.0115671391343901"
"cg00187380","0.000208997375064714"
"cg00187686","1.31340697750497e-52"
"cg00191052","0.335597790970914"
"cg00197381","0.00170099077680922"
"cg00197641","0.00303449057625111"
"cg00199549","6.63273160975148e-09"
"cg00200063","0.526067607674182"
"cg00202702","0.239231488733068"
"cg00202711","2.84219999147812e-21"
"cg00206052","0.391925884372964"
"cg00207534","3.50591105932372e-06"
"cg00208830","3.54645463736846e-09"
"cg00208967","1.916030644809e-11"
"cg00209066","0.000775397835176"
"cg00209951","0.00729802932951367"
"cg00210842","0.0161178298009116"
"cg00211661","0.262353146004844"
"cg00213331","6.20785769061786e-07"
"cg00214855","0.00394904851731744"
"cg00215066","0.835942421430191"
"cg00216361","0.0018680889625523"
"cg00216758","0.0239492208770984"
"cg00217795","1.7096449083346e-06"
"cg00221494","1.50086356935689e-06"
"cg00223186","0.361644480611284"
"cg00223950","0.0676144722516209"
"cg00224234","4.36028568241052e-05"
"cg00224508","0.256022256983093"
"cg00226923","0.000484272626412584"
"cg00228799","2.9947636379812e-11"
"cg00229387","4.12293779731866e-06"
"cg00230271","0.00701567411964749"
"cg00230368","0.773137733957345"
"cg00230502","0.00114518991972401"
"cg00230685","0.0807617393954482"
"cg00231140","2.54531828668993e-06"
"cg00231644","2.24516562830881e-20"
"cg00231920","0.0147580687036718"
"cg00233307","2.10128016006745e-10"
"cg00234616","8.43370523627243e-21"
"cg00236832","0.000748404272030949"
"cg00237010","6.13914258309808e-26"
"cg00239071","2.70254010610139e-10"
"cg00239685","3.49352370784808e-05"
"cg00240432","3.6804592679108e-07"
"cg00240880","0.573114487732777"
"cg00241355","2.56583548056425e-08"
"cg00242839","4.99725253606955e-09"
"cg00243313","0.000677821414408969"
"cg00247489","0.000200071798635068"
"cg00250430","9.50056573268043e-07"
"cg00253200","0.0468860178624172"
"cg00256074","0.861093126637933"
"cg00256166","0.51517821977439"
"cg00256281","0.00776825967765275"
"cg00259755","0.0286021824825456"
"cg00261552","0.858085665723806"
"cg00263760","1.69766222297388e-15"
"cg00265415","0.150973765961662"
"cg00265490","0.635560913867657"
"cg00268009","0.352389505761833"
"cg00268338","0.0328261291765313"
"cg00269115","0.813559632484225"
"cg00273068","0.113934033443321"
"cg00273124","8.35947263906612e-15"
"cg00274399","0.0805422876276275"
"cg00275232","0.000681218835464216"
"cg00276797","0.910290799399353"
"cg00278366","2.92026333285916e-09"
"cg00279797","0.00456095287599469"
"cg00282347","0.0422960341141954"
"cg00282683","0.239029954746312"
"cg00283535","7.46012439846966e-43"
"cg00288562","0.95086367517581"
"cg00290028","0.774669752994378"
"cg00290506","2.46299694564097e-14"
"cg00291877","0.975598957625301"
"cg00292662","0.422717628299541"
"cg00292971","0.0059777706380309"
"cg00293409","0.00121816055565703"
"cg00294382","4.11692948300393e-23"
"cg00295206","0.0262177941599871"
"cg00295325","4.53601205688918e-07"
"cg00297584","1.42408616129416e-05"
"cg00298357","1.86819760167404e-30"
"cg00302793","0.00125300278592935"
"cg00303548","7.51163829458099e-05"
"cg00307685","5.7909933378076e-07"
"cg00308133","0.00117046727372534"
"cg00308665","0.000818127762241001"
"cg00309056","0.0290378591961263"
"cg00309204","0.287919554095804"
"cg00311768","4.48791193729266e-24"
"cg00312919","1.34491943875402e-05"
"cg00314943","0.000238743328842056"
"cg00315936","0.360353395676003"
"cg00317680","6.12460696063352e-06"
"cg00318573","4.65463998293724e-16"
"cg00318865","0.317408496146161"
"cg00319692","2.2957434078863e-17"
"cg00319761","0.00349510323203756"
"cg00320243","0.000171175146567254"
"cg00321065","0.253702629769917"
"cg00321478","1.45314852490377e-15"
"cg00323915","0.0222598416539004"
"cg00324733","0.558438072050331"
"cg00325491","2.85222572607901e-24"
"cg00327185","4.93715037777607e-05"
"cg00327483","0.155026795741091"
"cg00328227","0.0557008372164646"
"cg00331237","4.07566158580567e-09"
"cg00331433","0.0294217013537313"
"cg00332153","1.83032241259835e-33"
"cg00332745","0.12300704981243"
"cg00333226","6.91443538297924e-39"
"cg00333528","8.10251919455039e-18"
"cg00334507","7.00792497715202e-16"
"cg00335286","3.41649125011856e-12"
"cg00336605","0.337216063063309"
"cg00338702","0.00419760929618686"
"cg00338893","0.202875321343592"
"cg00342530","0.000134889680120463"
"cg00343092","0.0842772458896663"
"cg00344358","9.44029726642303e-05"
"cg00344372","0.00407564324156443"
"cg00346145","0.24398937417179"
"cg00347729","4.04538146659229e-49"
"cg00347904","1.03559658522627e-29"
"cg00350296","6.68794261770373e-30"
"cg00350478","0.4071450838901"
"cg00350702","0.381969356190884"
"cg00351011","0.606723801780298"
"cg00353953","0.0978546311123363"
"cg00354258","3.65371507134209e-07"
"cg00354572","0.137628541767896"
"cg00355802","0.504144835265667"
"cg00359973","0.164418031701226"
"cg00363813","5.14300279133182e-57"
"cg00364814","0.000891143648766983"
"cg00367438","0.111712828369208"
"cg00368415","0.0830668562551508"
"cg00371195","9.9501366687221e-06"
"cg00374717","0.00169991475138021"
"cg00375964","0.0270916877901911"
"cg00380464","0.00035303510242435"
"cg00381076","0.463290288403669"
"cg00382515","0.0244271424373852"
"cg00387170","0.000542563364654121"
"cg00392257","6.30714867825037e-21"
"cg00393585","1.62013602513005e-07"
"cg00394658","1.36384258568025e-07"
"cg00396163","0.00128143302553437"
"cg00396894","0.0328885991512368"
"cg00397740","0.768744013344562"
"cg00398048","0.0310769228464925"
"cg00399483","1.64638702457671e-19"
"cg00400263","5.5977794262308e-08"
"cg00402366","0.453438356632636"
"cg00404599","0.397022261657685"
"cg00405070","0.185221797483583"
"cg00405568","0.000101631070354802"
"cg00405677","7.24681132743524e-16"
"cg00407150","0.185032659761671"
"cg00410419","0.344406378847179"
"cg00410895","3.89808048129145e-05"
"cg00410898","4.05041117755362e-08"
"cg00411097","1.35341267441217e-62"
"cg00412772","5.60470770961353e-07"
"cg00412805","0.000876509391866591"
"cg00415978","4.18123394532053e-09"
"cg00415993","1.57942143296978e-17"
"cg00417297","0.684181818910656"
"cg00418150","0.918080558743536"
"cg00419564","0.0277735552645699"
"cg00420568","0.789499309325014"
"cg00420715","0.00451551779350546"
"cg00420929","0.305250379841742"
"cg00422913","0.64139281717345"
"cg00424946","0.20590872785108"
"cg00425792","0.89628145133001"
"cg00426056","0.00962188201435582"
"cg00426498","0.000305726450501269"
"cg00426963","0.242496468946076"
"cg00427635","1.10649354017097e-25"
"cg00429618","1.07735802144935e-08"
"cg00430287","0.004395569050856"
"cg00431050","2.26079890835405e-13"
"cg00431549","2.82565484575675e-08"
"cg00432979","1.04609780262293e-06"
"cg00433406","0.982237071837162"
"cg00434413","1.43797453208797e-07"
"cg00435408","0.344453697589097"
"cg00436282","2.01505973499571e-10"
"cg00436603","1.55406407607626e-18"
"cg00441382","0.019945095013953"
"cg00443307","0.0179036205555757"
"cg00445824","0.000533959597507999"
"cg00447208","0.000482490660249449"
"cg00448720","0.00166195150373571"
"cg00449941","0.465062029153415"
"cg00451635","0.820351699590258"
"cg00453193","0.00790827587882801"
"cg00453258","0.0237941220810263"
"cg00459975","0.235255333799644"
"cg00462311","0.88696578020166"
"cg00462994","1.53597091049476e-18"
"cg00463202","4.7600442206726e-19"
"cg00463577","0.0462341330265378"
"cg00463848","1.65551491560023e-17"
"cg00464269","0.107806573647408"
"cg00465284","2.43167764497822e-20"
"cg00466249","3.20350446665152e-27"
"cg00466492","0.300232450183"
"cg00466544","0.0800893230536402"
"cg00468146","6.13133382028061e-11"
"cg00469635","0.000185828309307689"
"cg00471562","0.104809754408132"
"cg00472814","7.33157770348765e-08"
"cg00474004","1.26621715198033e-20"
"cg00474209","0.0261044003016653"
"cg00475955","1.32543882994736e-09"
"cg00476580","0.000545788575274859"
"cg00479269","0.101812400441122"
"cg00480115","3.45405819944025e-32"
"cg00480209","0.000647431810009619"
"cg00480356","0.000440929841432492"
"cg00485380","0.104876918411503"
"cg00487159","0.044051267132948"
"cg00488364","2.6338749480008e-13"
"cg00488718","0.514821666628299"
"cg00489401","4.40917587310178e-63"
"cg00491404","3.66947786112432e-07"
"cg00491839","1.07380866644346e-07"
"cg00493400","0.0111119874319267"
"cg00495415","0.583160250235546"
"cg00495442","4.15950752198562e-05"
"cg00496170","0.198546653822975"
"cg00497084","4.15430522425177e-37"
"cg00497251","3.69497868478208e-08"
"cg00498305","5.94373162883901e-19"
"cg00498604","4.91034272862795e-18"
"cg00499599","0.00615435990270274"
"cg00499822","1.49372081050082e-18"
"cg00500400","0.903517103584242"
"cg00502442","1.33495313385018e-08"
"cg00503458","4.22128548796102e-08"
"cg00503840","2.25724655374962e-07"
"cg00504595","0.022103171967246"
"cg00509616","1.63134798409854e-05"
"cg00510787","1.62092189319213e-06"
"cg00510956","5.76098829468781e-07"
"cg00511475","0.0351476906006538"
"cg00512279","1.16417317697683e-16"
"cg00512374","0.66233150329871"
"cg00513467","0.580397050365883"
"cg00514407","7.08928504026885e-08"
"cg00514895","3.69680832688005e-05"
"cg00515905","1.20295426120754e-05"
"cg00516481","6.70523416424664e-43"
"cg00518989","0.0749557516071742"
"cg00519208","0.0453780727586328"
"cg00519627","5.25185841846931e-07"
"cg00520135","2.99639265130852e-14"
"cg00520708","0.394910286226587"
"cg00521434","2.44782519809541e-10"
"cg00521598","0.506751199750644"
"cg00522034","6.21209265571667e-06"
"cg00522316","1.32857317713538e-06"
"cg00524288","0.284288181408502"
"cg00528052","0.0235739724210103"
"cg00528967","0.00534912929125506"
"cg00532890","3.07767107768181e-07"
"cg00534274","0.00022161437281537"
"cg00536175","8.80685564204052e-07"
"cg00537910","0.0188790832408376"
"cg00539322","0.00264131791241803"
"cg00539716","0.300440784544901"
"cg00540544","0.407233925731623"
"cg00544557","1.16042825023983e-13"
"cg00545573","0.010555188570344"
"cg00546491","1.09606017903282e-32"
"cg00546897","0.996180971028031"
"cg00547018","0.550775990800623"
"cg00547789","0.958171396428464"
"cg00547829","0.000486358304292764"
"cg00548060","5.76520924391116e-24"
"cg00548268","4.35661025163344e-105"
"cg00551244","0.00454267276656651"
"cg00554250","3.5130651728866e-06"
"cg00554682","0.121742470281973"
"cg00554702","0.00347801381188826"
"cg00556408","0.0454508155808888"
"cg00557354","6.62143933841423e-15"
"cg00559473","0.0172541909676733"
"cg00560119","0.829698529392683"
"cg00563229","0.470485917184938"
"cg00563845","0.138461346379859"
"cg00563926","0.000970347977053684"
"cg00563932","0.00424018730881858"
"cg00564163","4.15790858397475e-09"
"cg00565075","0.900636484496346"
"cg00565688","9.88400731715959e-32"
"cg00566759","0.0315730339437188"
"cg00567479","2.11270260281356e-07"
"cg00567749","1.2537195036432e-14"
"cg00568128","0.178796141883022"
"cg00568792","0.460537056512258"
"cg00569620","0.773496923521756"
"cg00571634","0.0494365943199512"
"cg00573606","1.64169072898997e-06"
"cg00575744","9.43915255387435e-09"
"cg00576250","8.15711237751658e-15"
"cg00577464","6.20774590926409e-10"
"cg00579393","3.75280497947817e-26"
"cg00579402","2.13530497108317e-06"
"cg00581156","0.260046859052902"
"cg00582628","3.84065511247721e-17"
"cg00584022","0.0728562834523908"
"cg00585790","0.18622680250608"
"cg00585846","0.356573277429369"
"cg00586909","0.521418284412674"
"cg00587613","0.267435395370496"
"cg00592315","8.45258272988951e-05"
"cg00594118","0.00203567547745216"
"cg00594952","8.6322825620517e-40"
"cg00597076","0.000116993502437326"
"cg00598858","0.62735776731115"
"cg00600110","5.32410096539948e-08"
"cg00600684","0.000233992214928716"
"cg00601486","9.93264133280742e-11"
"cg00602891","5.2737254837898e-05"
"cg00605270","0.147560831222675"
"cg00609097","0.0303688324659642"
"cg00611397","1.7015150464625e-06"
"cg00612467","0.966286200229611"
"cg00613255","0.0080056964766718"
"cg00615377","1.38593151405138e-15"
"cg00615915","0.00109654975585112"
"cg00616129","9.36329421750872e-10"
"cg00616369","2.07794192919828e-06"
"cg00617305","0.333044129661056"
"cg00619207","7.2301938933909e-76"
"cg00620629","4.76413895572865e-05"
"cg00622552","2.12502442051053e-09"
"cg00622677","0.810193373766052"
"cg00623593","1.35206052919913e-10"
"cg00625425","2.56210607520972e-15"
"cg00625653","5.4980264587682e-13"
"cg00626119","2.73166279653299e-05"
"cg00626466","0.00399882053584917"
"cg00629217","0.0748893330709625"
"cg00629585","7.92611187483072e-26"
"cg00630164","0.000862923716961031"
"cg00630249","0.0223245781649579"
"cg00630583","1.93972815665947e-06"
"cg00631230","0.245231639762055"
"cg00633969","0.000774226991546036"
"cg00635481","0.0973447802386691"
"cg00636639","0.541999712495176"
"cg00638514","0.069514571701677"
"cg00642303","0.0522546746541761"
"cg00644033","1.33033729387323e-19"
"cg00645579","6.21425906030965e-07"
"cg00645922","0.000264833063392457"
"cg00646492","0.177160538919995"
"cg00648883","0.00080822548157625"
"cg00650762","0.00377143792432569"
"cg00650876","0.00154385392849474"
"cg00651216","0.702259463665507"
"cg00653387","1.99088466532182e-10"
"cg00654814","6.47911500704543e-07"
"cg00655307","3.23157011870596e-08"
"cg00657095","0.649540751569334"
"cg00657582","0.00936589069617981"
"cg00658007","0.604480707477632"
"cg00658626","2.27928041113192e-13"
"cg00659129","1.0661617355006e-05"
"cg00659953","0.000426324323466157"
"cg00660989","0.298118414040483"
"cg00661202","0.0049020032832732"
"cg00661485","3.83756904534553e-11"
"cg00662556","1.90278935164568e-49"
"cg00665395","0.000496471120818175"
"cg00666446","0.434896303403613"
"cg00666746","4.833308180794e-21"
"cg00668685","0.0225245152682576"
"cg00669856","0.012126921723482"
"cg00671161","7.76452962347409e-07"
"cg00672638","0.587077013423283"
"cg00673191","9.61360517652584e-10"
"cg00676660","0.00273972954504189"
"cg00677811","0.834208598828784"
"cg00678539","2.0976818606696e-05"
"cg00679556","9.73849644555659e-20"
"cg00679738","1.66132122397067e-19"
"cg00682653","1.0374745757607e-07"
"cg00685836","4.28477142121104e-08"
"cg00686022","2.97453437914079e-07"
"cg00686623","0.0328471846568461"
"cg00687674","1.47384879481069e-08"
"cg00687686","8.68941381773303e-08"
"cg00688421","0.00210564723564562"
"cg00689340","0.000351118379600418"
"cg00690049","1.61859024144122e-11"
"cg00690280","6.15384102834952e-07"
"cg00691625","0.331778744173561"
"cg00692549","0.182710412668564"
"cg00698688","6.84929013067727e-27"
"cg00702231","0.720246881059638"
"cg00702729","9.72292517481287e-07"
"cg00704310","0.0311283155085672"
"cg00704909","0.00160104481039019"
"cg00707317","1.90850970579435e-14"
"cg00708598","4.96960032592261e-15"
"cg00708642","0.424069244988187"
"cg00711916","0.290181042407566"
"cg00712898","7.34961131454556e-07"
"cg00714377","0.638923502253922"
"cg00717862","0.0329133663979992"
"cg00718440","2.15317851311495e-06"
"cg00718513","9.89602610778169e-77"
"cg00718748","0.242529812260845"
"cg00720072","5.5843101929264e-05"
"cg00720137","0.478030717556796"
"cg00720723","0.0638770771651105"
"cg00722300","3.21780766619814e-07"
"cg00724662","0.376677398691206"
"cg00725635","2.05607405330576e-07"
"cg00725777","2.89511875552387e-13"
"cg00727947","5.20945897304887e-24"
"cg00728602","0.445004020793611"
"cg00729275","0.0307822294583085"
"cg00729541","0.107825901157632"
"cg00729875","0.0352967919706072"
"cg00730260","8.65481518944246e-08"
"cg00733682","0.0425212951161919"
"cg00734993","0.237740783297764"
"cg00736326","0.42281390414356"
"cg00737514","0.552777896748827"
"cg00739120","3.46106561466209e-07"
"cg00743372","0.485024953677732"
"cg00744433","8.29289764965181e-24"
"cg00745543","1.8694979678018e-11"
"cg00745735","5.85836053837628e-06"
"cg00746083","0.0183310650429423"
"cg00746130","0.074959694077616"
"cg00746981","0.252094038830214"
"cg00747849","0.000612852853098913"
"cg00751288","0.00461851224729462"
"cg00755043","0.00109800725415228"
"cg00756058","1.3263217649705e-10"
"cg00756887","2.61450760728007e-26"
"cg00757070","4.79823914060401e-07"
"cg00757952","4.74801370539632e-08"
"cg00762512","0.0192035577196796"
"cg00763679","0.29017180468505"
"cg00763889","0.0110569541162863"
"cg00766729","0.00449346417512077"
"cg00766889","0.00120453675608837"
"cg00767581","0.0246458219882595"
"cg00768439","5.00215051284809e-11"
"cg00769470","1.37228989494383e-10"
"cg00769520","0.0443436698128338"
"cg00770279","0.0479119675196866"
"cg00770871","3.93735188612249e-05"
"cg00772000","0.583280732432928"
"cg00775197","1.5391497373964e-07"
"cg00777121","1.01575934316227e-37"
"cg00777555","0.0349168539042622"
"cg00778920","0.000362790735074953"
"cg00779924","0.00588178965823208"
"cg00782174","0.530256915672902"
"cg00782854","0.00649412483187985"
"cg00783759","5.14130482402322e-09"
"cg00791249","0.652917501619347"
"cg00792687","0.0746011955502522"
"cg00792740","0.0153946154131075"
"cg00792849","1.50759847896652e-25"
"cg00793774","0.000896196028481358"
"cg00795268","5.14087503117675e-08"
"cg00796728","2.76953402262118e-07"
"cg00798206","0.188526400068648"
"cg00804048","6.69768899058391e-08"
"cg00804392","0.00038146288108907"
"cg00806490","4.94559300788521e-16"
"cg00807586","1.37297461670154e-07"
"cg00808492","6.01185684254316e-08"
"cg00810473","0.000149067174494603"
"cg00810495","0.555460275047088"
"cg00811081","0.000419332428596512"
"cg00812502","2.78760073431337e-05"
"cg00814580","0.463028746650276"
"cg00815440","0.0260317117344091"
"cg00815583","0.00292112866152162"
"cg00816620","0.0789182265854428"
"cg00818693","0.528501830110027"
"cg00818872","0.00513532786700403"
"cg00819362","3.03651006587571e-06"
"cg00819696","0.000715389517349762"
"cg00821764","0.0175819578833569"
"cg00822607","0.967541990165321"
"cg00824109","2.74853035730561e-05"
"cg00825031","0.202451750971914"
"cg00826384","0.0241781351008045"
"cg00828602","0.0396752808043083"
"cg00830029","6.02742019379897e-09"
"cg00830393","0.24742995039406"
"cg00831028","0.57410805832366"
"cg00832517","0.188990748847378"
"cg00833393","0.516738832665576"
"cg00834796","0.797919575045058"
"cg00834958","0.208087782346457"
"cg00836605","0.753003355096569"
"cg00837103","1.22462875250116e-08"
"cg00838150","0.709670793662154"
"cg00839584","5.29550661788488e-19"
"cg00839802","2.62320110659768e-05"
"cg00840403","5.08388317843118e-19"
"cg00840516","1.30093582668068e-41"
"cg00841581","0.948137059425351"
"cg00842351","1.9083661987613e-16"
"cg00846036","3.58922766644336e-21"
"cg00848394","0.0221632692594696"
"cg00848397","0.92896658826484"
"cg00848728","5.5257056536472e-27"
"cg00850538","3.26391758438794e-08"
"cg00852964","4.88638972602582e-11"
"cg00853068","0.000755162072899055"
"cg00854637","0.0403184453092538"
"cg00854995","0.00577783068528663"
"cg00856375","0.547627811061482"
"cg00858899","2.23246799377986e-05"
"cg00859193","0.689449593258474"
"cg00859655","0.211368660775776"
"cg00861635","0.0324423111589414"
"cg00862290","2.14014299623092e-08"
"cg00862770","0.67586621275684"
"cg00864867","0.000187269124381567"
"cg00870662","0.00202506873441776"
"cg00871453","0.141298405232735"
"cg00873037","0.938623364722168"
"cg00873937","0.34305833745575"
"cg00874863","0.000331756102080025"
"cg00875272","9.03162483648427e-12"
"cg00876704","8.99866247636846e-05"
"cg00877887","1.95043990502365e-11"
"cg00877964","0.245834302543555"
"cg00881086","0.895583293596592"
"cg00881370","0.00493054678409734"
"cg00882451","0.584472983132529"
"cg00882832","0.0308973479558938"
"cg00884221","7.78460320725347e-12"
"cg00885506","0.0497372299951815"
"cg00887101","0.0696960309069408"
"cg00887547","0.250741703779848"
"cg00887700","0.630861065812958"
"cg00888007","3.52978097262172e-20"
"cg00888479","0.951341060741854"
"cg00888561","0.00496392883918905"
"cg00890257","0.331919185260003"
"cg00891541","2.01395428886152e-30"
"cg00892393","0.00988529325238024"
"cg00892798","0.128181821551888"
"cg00893242","4.32054289347438e-10"
"cg00893636","0.739384728705206"
"cg00893987","0.790866015310107"
"cg00895324","4.08359068756613e-08"
"cg00897329","0.640202190672024"
"cg00899086","0.503568875271573"
"cg00899641","0.440756207450412"
"cg00901493","0.000430087293872969"
"cg00901652","0.0104504057916458"
"cg00901683","0.243559166795659"
"cg00901704","0.0753995651922724"
"cg00901766","0.227401210309518"
"cg00902195","1.06626234599453e-14"
"cg00903242","2.07901502860682e-32"
"cg00904483","0.000200706372005454"
"cg00904574","0.382713737880903"
"cg00905170","0.0677979955541531"
"cg00906183","0.0717219824906054"
"cg00908551","0.878006194262716"
"cg00910067","0.234239997915045"
"cg00910168","6.62995303046882e-26"
"cg00911873","5.59104630834897e-05"
"cg00912191","0.258906089660681"
"cg00912942","0.0741003656907851"
"cg00915206","0.367133685943332"
"cg00915289","0.0428625265011301"
"cg00916199","0.0363476132197265"
"cg00916635","0.000333896704436115"
"cg00917893","0.354065207930935"
"cg00918794","0.548105408204484"
"cg00920960","2.89400223310124e-11"
"cg00922727","0.115642862601201"
"cg00925717","1.5083626263395e-29"
"cg00929855","0.970954147866395"
"cg00930078","4.53020864847024e-05"
"cg00930194","0.0287037326295783"
"cg00930873","2.6906302403667e-33"
"cg00931491","8.70448801337124e-07"
"cg00932276","3.32837564019542e-05"
"cg00933411","1.77259700501878e-56"
"cg00935430","0.964366152731267"
"cg00936626","5.11179626943837e-06"
"cg00940278","0.135884508665486"
"cg00940891","1.18876794316869e-09"
"cg00941229","0.000413997848941814"
"cg00943245","3.15604509432173e-20"
"cg00943909","0.0106270558032901"
"cg00943950","0.444584729210002"
"cg00945862","6.16957906836882e-08"
"cg00947019","4.67145562430373e-08"
"cg00947275","0.0921703730507146"
"cg00948524","2.58912305084713e-10"
"cg00949554","4.81635604878494e-19"
"cg00950418","0.159849449200804"
"cg00950621","0.826522374070773"
"cg00951770","0.111766439244052"
"cg00953256","4.53414095827342e-43"
"cg00953277","5.76866088081991e-05"
"cg00954003","2.86339013400079e-07"
"cg00954566","0.867788831485315"
"cg00955230","0.971067199690213"
"cg00955451","3.84528829062486e-25"
"cg00958517","0.49380994631866"
"cg00958560","4.50690608006794e-16"
"cg00960702","0.306085594124812"
"cg00962635","0.000145553662367862"
"cg00964109","0.333639435400642"
"cg00967316","3.44592133294554e-29"
"cg00968475","0.700755857812066"
"cg00969271","4.2347304218525e-07"
"cg00969446","1.70350584186324e-12"
"cg00970325","2.90674900602756e-49"
"cg00971396","3.78589306176521e-29"
"cg00973286","0.143564423176272"
"cg00973334","0.379295301575305"
