"x" "freq"
"A3CP" 2
"A3CR" 2
"A3CS" 2
"A3CT" 2
"A3CU" 2
"A3CV" 2
"A3CW" 2
"A3CX" 2
"A3CY" 2
"A3CZ" 2
"A3D0" 2
"A3D1" 2
"A3D4" 2
"A3D5" 2
"A3D6" 2
"A3DO" 2
"A3DP" 4
"A3DQ" 2
"A3DR" 2
"A3DS" 2
"A3DT" 2
"A3DU" 2
"A3DV" 2
"A3DW" 4
"A3DY" 2
"A3DZ" 2
"A3E0" 2
"A3E1" 2
"A3E2" 2
"A3E3" 2
"A3E5" 2
"A3EB" 2
"A3ED" 2
"A3EZ" 2
"A3F0" 2
"A3FJ" 2
"A3FK" 2
"A3FL" 2
"A3FM" 2
"A3FN" 2
"A3FO" 2
"A3FP" 2
"A3FQ" 4
"A3FR" 2
"A3GO" 2
"A3GP" 2
"A3GQ" 2
"A3GR" 2
"A3GS" 2
"A3GU" 2
"A3GV" 2
"A3GW" 2
"A3GX" 2
"A3GY" 2
"A3GZ" 4
"A3H1" 4
"A3H2" 4
"A3H3" 2
"A3H4" 2
"A3H5" 2
"A3H7" 4
"A3H8" 2
"A3I4" 2
"A3I5" 2
"A3KN" 2
"A3MD" 2
"A3ME" 2
"A3MW" 4
"A3MX" 4
"A3MY" 4
"A3MZ" 2
"A3N2" 4
"A3N3" 4
"A3NM" 2
"A3NN" 2
"A3NP" 2
"A3NZ" 2
"A3O0" 2
"A3O1" 2
"A3O2" 4
"A3O3" 2
"A3O6" 2
"A3O7" 2
"A3O8" 2
"A3O9" 2
"A3OA" 2
"A3OB" 2
"A3ON" 2
"A3PA" 2
"A3PB" 2
"A3PC" 2
"A3PD" 2
"A3PR" 4
"A3PT" 2
"A3PU" 4
"A3R6" 2
"A3R7" 2
"A3R8" 2
"A3R9" 2
"A3RA" 2
"A3RH" 2
"A3RI" 4
"A3S3" 2
"A3SB" 2
"A3SD" 2
"A3SE" 2
"A3SG" 2
"A3SH" 2
"A3ST" 4
"A3SU" 4
"A3SX" 2
"A3SY" 2
"A3SZ" 2
"A3T0" 4
"A3T1" 4
"A3T2" 4
"A3T3" 4
"A3T6" 4
"A3T7" 4
"A3T8" 4
"A3T9" 2
"A3TA" 4
"A3TB" 4
"A3TY" 4
"A3U2" 2
"A3U3" 2
"A3UK" 2
"A3UM" 2
"A3UN" 2
"A3UO" 2
"A3UP" 2
"A3UQ" 2
"A3UR" 2
"A3US" 2
"A3UT" 2
"A3UU" 2
"A3UW" 2
"A3UX" 2
"A3UY" 2
"A3UZ" 2
"A3V0" 2
"A3V2" 2
"A3V3" 2
"A3V4" 2
"A3V5" 2
"A3V7" 2
"A3V8" 2
"A3V9" 2
"A3VA" 2
"A3VB" 2
"A3VD" 2
"A3VE" 2
"A3VF" 2
"A3VG" 2
"A3VI" 2
"A3VJ" 2
"A3VK" 2
"A3VL" 2
"A3VM" 2
"A3W9" 2
"A3WA" 2
"A3X7" 2
"A3YD" 2
"A3YE" 2
"A3YF" 2
"A3YG" 2
"A3YH" 4
"A3YR" 2
"A3ZG" 4
"A3ZH" 4
"A3ZK" 4
"A3ZL" 4
"A3ZM" 4
"A3ZN" 2
"A3ZO" 4
"A3ZP" 4
"A3ZQ" 4
"A3ZR" 4
"A3ZS" 4
"A3ZT" 4
"A40K" 2
"A40L" 2
"A40M" 2
"A40N" 2
"A40P" 2
"A40Q" 2
"A40R" 2
"A40S" 2
"A40T" 2
"A413" 2
"A414" 2
"A415" 2
"A416" 2
"A417" 2
"A418" 2
"A419" 2
"A41F" 2
"A41I" 4
"A41J" 4
"A41L" 4
"A41Y" 2
"A41Z" 2
"A420" 2
"A421" 2
"A422" 2
"A42S" 2
"A432" 2
"A433" 2
"A434" 2
"A436" 2
"A437" 2
"A438" 2
"A44K" 2
"A44M" 2
"A45C" 2
"A45D" 2
"A45E" 2
"A45F" 2
"A45G" 2
"A45H" 2
"A45I" 2
"A45J" 2
"A45K" 2
"A481" 2
"A482" 2
"A483" 2
"A484" 2
"A485" 2
"A4B0" 2
"A4B3" 2
"A4B4" 2
"A4EB" 2
"A4EP" 2
"A4EQ" 2
"A4ET" 2
"A4EU" 2
"A4FF" 2
"A4FH" 2
"A4FK" 2
"A4FM" 2
"A4FN" 2
"A4FO" 2
"A4FQ" 2
"A4FR" 2
"A4FU" 2
"A4FV" 2
"A4G1" 2
"A4HW" 4
"A4HY" 2
"A4I1" 2
"A4I3" 2
"A4I5" 2
"A4I7" 2
"A4I9" 2
"A4IB" 2
"A4IC" 2
"A4ID" 2
"A4JV" 2
"A4JW" 2
"A4JX" 2
"A4JZ" 2
"A4K0" 2
"A4K1" 2
"A4K2" 2
"A4K4" 2
"A4K6" 2
"A4K7" 2
"A4K9" 2
"A4KD" 2
"A4KG" 2
"A4KH" 2
"A4KI" 2
"A4KN" 2
"A4KQ" 2
"A4M8" 2
"A4M9" 2
"A4MA" 2
"A4MB" 2
"A4MC" 2
"A4MD" 4
"A4N6" 2
"A4N7" 2
"A4N9" 2
"A4O8" 2
"A4O9" 2
"A4UB" 2
"A4UL" 2
"A4UP" 2
"A4UQ" 2
"A4UR" 2
"A4UT" 2
"A4UW" 2
"A4V0" 2
"A4V2" 2
"A4V4" 2
"A4V5" 2
"A69J" 2
"A69K" 2
"A76V" 2
"A7U5" 2
"A84Z" 2
"A8IV" 2
"A93U" 2
